custID,contact,duration,age,region,job,marital,education,default,balance,housing,loan,Equal_balance,Equal_Frequence,Binned_age,response,Flag
27683,1,48,40,2,10,2,3,1,209,2,2,2,1,3,0,0
27685,1,29,38,7,8,1,2,1,9947,2,1,4,1,2,0,1
27687,1,9,32,2,5,3,3,1,0,1,1,1,1,1,0,1
27692,1,183,46,4,5,1,3,1,-109,2,1,1,3,3,0,1
27694,1,147,34,4,2,2,1,1,3163,2,1,4,2,2,0,1
27695,1,33,35,5,7,2,2,1,10329,1,1,4,1,2,0,1
27696,1,72,36,4,5,2,3,1,0,2,1,1,1,2,0,1
27697,1,53,32,4,10,3,3,1,913,2,1,3,1,1,0,0
27700,1,10,39,4,3,2,3,1,514,1,1,2,1,2,0,1
27702,1,273,36,3,10,2,3,1,5735,2,1,4,3,2,0,0
27703,1,11,38,3,5,1,2,1,-20,1,1,1,1,2,0,0
27704,1,274,32,5,10,2,2,1,1521,2,1,3,3,1,0,1
27708,1,280,40,5,2,2,2,1,-753,2,1,1,3,3,0,1
27710,2,333,40,3,2,1,1,2,0,2,1,1,4,3,0,1
27711,1,219,36,4,2,2,1,1,181,2,1,2,3,2,0,1
27712,2,205,50,4,1,1,2,1,927,2,1,3,3,4,0,1
27713,1,643,54,4,7,1,2,1,1181,2,1,3,4,4,0,0
27715,2,24,28,6,9,3,3,1,337,2,1,2,1,1,0,1
27716,2,8,23,4,11,3,1,1,1166,1,1,3,1,1,1,1
27717,2,43,41,1,10,2,2,1,0,2,1,1,1,3,0,1
27719,2,12,50,3,10,2,3,1,84,1,1,2,1,4,0,0
27720,2,291,30,6,2,3,2,1,151,1,1,2,3,1,0,1
27721,2,6,22,4,5,3,3,1,884,1,1,3,1,1,0,1
27722,2,170,39,4,10,2,2,1,716,1,1,3,2,2,0,0
27724,1,234,34,3,8,2,3,1,1677,1,1,4,3,2,0,1
27725,2,173,55,4,6,1,2,1,426,1,1,2,2,4,0,1
27726,2,136,38,5,5,2,3,1,0,2,1,1,2,2,0,1
27728,2,119,53,5,5,1,2,1,1167,1,2,3,2,4,1,0
27730,1,59,59,1,5,2,3,1,2492,2,1,4,1,4,0,1
27731,1,260,40,4,5,2,3,1,440,2,2,2,3,3,0,0
27732,1,198,28,4,1,2,3,1,760,1,1,3,3,1,0,1
27735,2,69,53,4,12,2,4,1,15,1,1,1,1,4,0,1
27736,1,70,29,4,5,2,3,1,936,1,1,3,1,1,0,0
27737,2,112,26,4,1,3,2,1,708,1,1,3,2,1,0,1
27738,1,113,48,6,11,2,3,1,745,1,1,3,2,3,0,1
27739,1,62,38,6,5,3,3,1,667,2,1,3,1,2,0,0
27741,1,130,43,3,10,1,2,1,101,2,1,2,2,3,0,1
27743,1,602,59,5,8,1,2,1,1,2,1,1,4,4,1,0
27744,1,285,27,5,8,3,2,1,-270,1,1,1,3,1,0,1
27745,2,119,37,5,4,3,2,1,1579,1,1,3,2,2,0,1
27746,1,57,36,7,10,2,3,1,194,2,1,2,1,2,0,0
27747,1,145,58,4,6,2,3,1,-706,1,2,1,2,4,0,1
27749,1,69,42,3,10,1,2,1,-690,1,1,1,1,3,0,1
27754,1,159,43,3,3,3,4,1,376,1,1,2,2,3,0,1
27755,1,107,55,7,6,2,2,1,1664,1,2,4,2,4,0,1
27756,1,72,43,4,3,1,3,1,728,2,1,3,1,3,0,1
27757,1,204,30,3,5,3,3,1,15,2,1,1,3,1,0,1
27759,1,74,38,4,2,2,2,1,78,1,1,1,1,2,0,0
27760,1,198,57,6,10,2,2,1,685,2,1,3,3,4,0,1
27762,1,558,32,3,9,2,2,1,0,1,1,1,4,1,0,0
27763,1,226,47,3,10,2,2,1,534,1,1,3,3,3,0,1
27764,1,1048,55,2,10,1,2,2,5,1,1,1,4,4,1,0
27765,1,389,27,5,10,3,3,1,3563,1,2,4,4,1,0,1
27766,1,1387,26,5,11,3,3,1,947,1,1,3,4,1,1,0
27767,1,66,30,7,5,3,3,1,219,1,1,2,1,1,0,1
27768,1,50,34,7,1,2,2,1,302,1,1,2,1,2,0,0
27769,1,396,30,2,9,3,3,1,813,1,1,3,4,1,0,0
27770,2,56,59,4,2,2,1,1,9,1,1,1,1,4,0,1
27771,1,70,38,1,2,3,1,1,148,2,1,2,1,2,0,1
27772,1,485,28,3,1,2,2,1,594,1,1,3,4,1,0,1
27773,1,67,51,2,6,2,2,1,1122,2,1,3,1,4,0,1
27775,1,80,30,4,5,3,3,1,540,1,1,3,1,1,0,1
27776,1,451,29,4,5,2,3,1,524,1,1,3,4,1,0,1
27777,1,885,53,3,11,3,2,1,7265,1,1,4,4,4,0,0
27778,1,1232,49,2,10,2,2,1,940,2,1,3,4,4,1,0
27779,1,70,53,7,10,1,2,1,456,2,1,2,1,4,0,1
27780,1,200,53,4,6,2,1,1,1242,1,1,3,3,4,0,1
27781,1,104,33,2,2,2,2,2,-412,2,2,1,2,1,0,0
27783,1,99,37,3,11,1,2,1,66,2,1,1,1,2,0,1
27784,1,100,26,6,8,2,2,1,331,1,1,2,1,1,0,1
27785,1,280,49,5,5,2,3,1,1006,1,1,3,3,4,0,0
27786,1,296,28,4,8,1,2,1,414,1,1,2,3,1,0,1
27787,1,230,37,5,5,2,3,1,-88,2,1,1,3,2,0,1
27789,1,158,26,4,7,3,3,1,29,1,1,1,2,1,0,0
27790,1,148,46,4,10,2,4,1,648,2,1,3,2,3,0,1
27791,2,309,32,5,2,3,2,1,4258,1,1,4,3,1,0,0
27792,1,91,57,4,8,1,1,1,421,1,1,2,1,4,0,0
27793,1,446,52,4,8,2,2,1,457,2,2,2,4,4,0,1
27795,1,282,43,4,5,2,3,1,400,2,2,2,3,3,0,1
27796,1,383,43,2,10,2,2,1,3545,1,1,4,4,3,0,1
27798,1,227,41,4,5,2,3,1,263,1,1,2,3,3,0,1
27799,1,81,28,5,9,3,3,1,1274,1,1,3,1,1,0,1
27800,1,24,27,5,5,3,2,1,685,1,1,3,1,1,0,0
27801,1,319,32,6,1,3,2,1,295,2,1,2,4,1,0,1
27802,1,123,48,4,10,2,2,1,0,2,1,1,2,3,0,0
27804,1,622,30,4,1,3,2,1,1522,1,1,3,4,1,1,1
27805,1,137,42,4,10,3,2,1,957,2,1,3,2,3,0,1
27808,1,299,29,5,1,3,2,1,217,1,1,2,3,1,0,1
27809,1,90,28,3,9,3,2,1,117,1,1,2,1,1,0,1
27810,1,214,26,4,11,3,2,1,536,1,1,3,3,1,0,1
27811,1,161,29,4,2,3,2,1,483,1,2,2,2,1,0,0
27812,1,123,44,3,8,2,2,1,1143,1,1,3,2,3,0,0
27813,1,154,28,4,11,3,2,1,27,1,1,1,2,1,0,1
27814,1,347,43,3,8,2,2,1,2881,2,1,4,4,3,0,0
27815,1,219,52,6,10,2,4,1,494,2,1,2,3,4,0,1
27818,1,384,33,2,5,2,3,1,434,1,1,2,4,1,0,1
27819,1,90,33,4,1,2,2,1,4665,1,2,4,1,1,0,0
27821,1,706,33,0,5,2,3,1,386,2,2,2,4,1,0,1
27822,1,572,31,5,5,3,3,1,676,2,2,3,4,1,0,1
27823,1,109,58,3,10,2,2,1,207,1,1,2,2,4,0,1
27824,1,829,34,5,12,3,2,1,999,1,1,3,4,2,1,1
27825,1,181,47,3,2,2,1,1,1688,2,2,4,3,3,0,0
27827,2,43,26,4,2,3,2,1,91,1,1,2,1,1,0,1
27828,1,155,50,4,2,2,2,1,440,2,1,2,2,4,0,1
27829,1,342,55,4,8,1,2,1,374,2,1,2,4,4,0,1
27831,1,176,53,2,7,2,3,1,1944,1,1,4,2,4,0,0
27833,1,244,41,3,5,2,3,1,119,1,1,2,3,3,0,1
27835,1,301,49,5,5,1,2,1,713,1,2,3,3,4,0,0
27836,1,56,58,4,1,2,4,1,1050,1,1,3,1,4,0,1
27837,1,146,31,3,5,2,3,1,935,1,1,3,2,1,0,1
27838,1,103,52,3,10,2,2,1,114,2,1,2,1,4,0,1
27839,1,355,45,4,10,2,2,1,1960,1,1,4,4,3,0,0
27841,1,203,51,4,5,2,3,1,476,2,1,2,3,4,0,1
27842,1,574,45,4,10,2,4,1,2253,1,1,4,4,3,0,1
27843,1,111,55,5,2,2,2,1,108,1,2,2,2,4,0,0
27844,1,139,57,4,6,2,3,1,40,1,2,1,2,4,0,1
27845,2,28,39,4,12,3,4,1,0,1,1,1,1,2,0,1
27846,1,138,41,5,1,1,2,1,1265,2,1,3,2,3,0,1
27847,1,561,37,2,10,2,2,1,4326,2,1,4,4,2,0,0
27848,1,68,46,5,5,2,4,1,742,2,1,3,1,3,0,0
27849,1,131,54,0,11,1,2,1,640,1,1,3,2,4,0,1
27851,1,97,31,4,10,3,3,1,62,1,1,1,1,1,0,1
27852,1,300,59,4,11,2,2,1,359,1,1,2,3,4,0,0
27853,1,142,48,3,10,2,2,1,0,1,1,1,2,3,0,1
27854,1,531,44,5,2,2,1,1,9,1,1,1,4,3,0,1
27855,1,558,53,3,10,2,2,1,615,2,1,3,4,4,0,0
27856,1,242,54,4,3,2,3,1,1313,1,2,3,3,4,0,0
27857,1,132,57,3,5,2,2,1,0,1,1,1,2,4,0,1
27858,1,255,44,5,11,3,2,1,4587,1,1,4,3,3,0,1
27859,1,156,60,5,6,2,1,1,1414,1,1,3,2,4,0,1
27861,1,314,41,6,2,2,1,1,721,1,1,3,3,3,0,1
27862,1,191,41,5,8,1,2,1,1628,1,1,3,3,3,0,1
27863,1,80,29,5,1,2,2,1,22,1,1,1,1,1,0,1
27865,1,461,56,3,11,2,2,1,-286,1,2,1,4,4,0,1
27866,1,304,31,3,11,2,2,1,23,1,1,1,3,1,0,0
27868,1,77,32,6,8,3,2,1,1106,1,1,3,1,1,0,0
27869,1,100,35,5,11,3,1,1,-20,1,1,1,1,2,0,1
27870,1,374,44,2,10,2,2,1,356,2,1,2,4,3,0,1
27871,1,71,31,4,10,2,2,1,0,2,2,1,1,1,0,1
27872,1,52,38,6,10,3,2,1,320,2,1,2,1,2,0,1
27873,2,30,31,5,4,3,3,1,693,1,1,3,1,1,0,1
27874,1,412,43,2,2,2,1,1,2694,1,1,4,4,3,0,1
27875,1,158,38,3,2,2,2,1,122,2,1,2,2,2,0,1
27877,1,268,50,3,2,3,3,1,253,1,1,2,3,4,0,0
27878,1,625,45,2,5,2,2,1,0,2,2,1,4,3,0,0
27879,1,121,35,5,2,2,1,1,24,1,1,1,2,2,0,1
27881,1,70,55,2,11,2,2,1,595,1,1,3,1,4,0,1
27883,2,39,37,6,4,2,2,1,841,1,1,3,1,2,0,1
27884,1,287,26,6,1,3,2,1,60,1,1,1,3,1,0,0
27885,1,60,49,3,11,2,1,1,248,1,1,2,1,4,0,1
27886,1,872,31,3,7,3,3,1,1927,2,2,4,4,1,1,1
27887,1,86,38,4,5,2,3,1,1240,2,1,3,1,2,0,1
27890,2,44,42,7,4,3,2,1,672,1,1,3,1,3,0,0
27892,1,48,53,1,4,2,3,1,644,1,1,3,1,4,0,0
27893,1,58,48,6,5,1,3,1,6951,1,1,4,1,3,0,0
27895,1,326,60,4,7,2,1,1,421,1,2,2,4,4,0,0
27897,1,255,48,4,10,2,2,1,395,2,1,2,3,3,0,1
27898,1,507,35,4,5,2,3,1,507,1,2,2,4,2,0,0
27899,1,51,41,4,4,2,1,1,2824,1,1,4,1,3,0,0
27901,1,192,59,2,6,1,2,1,1063,1,1,3,3,4,0,0
27904,1,121,48,5,5,3,3,1,-343,1,2,1,2,3,0,1
27905,1,221,57,4,2,2,2,1,1530,1,1,3,3,4,0,1
27908,1,384,59,4,6,2,1,1,15,1,1,1,4,4,0,1
27909,2,120,57,5,2,2,2,1,345,1,2,2,2,4,0,1
27910,1,252,37,5,8,3,2,1,72,2,1,1,3,2,0,1
27912,1,73,48,4,10,2,2,1,256,1,1,2,1,3,0,1
27913,1,250,58,3,8,1,2,1,0,1,1,1,3,4,0,1
27916,1,66,54,4,5,2,4,1,1019,2,1,3,1,4,0,1
27917,2,852,47,4,11,2,1,1,4970,1,1,4,4,3,0,0
27919,1,214,55,6,1,2,4,1,114,1,2,2,3,4,0,1
27920,1,166,59,1,6,2,2,1,609,1,1,3,2,4,0,1
27921,1,207,45,5,5,2,3,1,2179,1,1,4,3,3,0,1
27922,1,29,39,6,1,1,2,1,623,1,1,3,1,2,0,1
27923,1,280,45,6,4,1,2,1,36,2,1,1,3,3,0,1
27924,1,146,58,2,5,2,3,1,1478,2,1,3,2,4,0,1
27925,1,131,27,4,9,3,2,1,3,1,1,1,2,1,0,1
27926,1,103,29,3,10,2,3,1,5299,1,1,4,1,1,0,1
27927,1,326,50,6,5,1,3,1,1569,2,2,3,4,4,0,0
27929,1,107,46,4,5,3,3,1,727,1,1,3,2,3,0,1
27930,2,37,50,5,2,2,2,1,294,1,1,2,1,4,0,1
27931,1,128,26,4,11,3,2,1,395,1,1,2,2,1,0,1
27932,1,596,40,4,10,2,2,1,615,1,2,3,4,3,0,1
27933,1,56,45,6,8,2,2,1,-37,1,1,1,1,3,0,1
27936,1,222,59,2,1,2,2,1,1692,2,1,4,3,4,0,1
27937,1,144,33,6,5,3,3,1,250,2,1,2,2,1,0,0
27938,1,114,41,1,1,2,2,1,234,1,1,2,2,3,0,1
27939,1,105,54,6,1,2,2,2,-1266,1,2,1,2,4,0,1
27941,1,90,36,5,10,3,2,1,558,2,1,3,1,2,0,1
27942,1,132,37,3,5,2,2,1,997,2,1,3,2,2,0,1
27943,1,978,52,4,1,2,2,1,231,1,1,2,4,4,0,1
27944,1,160,53,2,10,2,3,1,553,2,1,3,2,4,0,1
27945,1,935,57,4,6,1,2,1,367,1,1,2,4,4,0,1
27946,1,188,48,3,10,2,2,1,1685,2,2,4,3,3,0,1
27947,1,203,35,3,7,3,3,1,4899,1,1,4,3,2,0,1
27948,1,432,32,3,2,3,2,1,3193,1,1,4,4,1,0,1
27949,1,52,34,6,11,3,2,1,431,1,1,2,1,2,0,1
27952,2,55,34,5,7,3,3,1,42,1,1,1,1,2,0,0
27954,1,455,28,2,10,3,3,1,450,2,1,2,4,1,0,1
27955,1,211,34,5,2,3,4,1,6862,1,1,4,3,2,0,1
27956,1,102,54,6,1,2,2,1,1487,2,2,3,1,4,0,1
27957,1,155,31,4,8,2,2,1,393,2,1,2,2,1,0,1
27959,1,290,44,5,3,2,3,1,4027,2,2,4,3,3,0,1
27960,1,251,27,2,10,3,2,1,49,1,1,1,3,1,0,1
27961,1,445,30,6,1,3,2,1,851,2,1,3,4,1,0,1
27962,1,32,39,4,2,2,1,1,307,2,2,2,1,2,0,1
27964,2,435,32,5,1,3,3,1,103,1,1,2,4,1,0,1
27966,2,38,58,6,11,2,3,1,865,1,1,3,1,4,0,1
27967,1,100,60,4,6,2,1,1,1592,1,2,3,1,4,0,1
27968,1,389,37,2,2,2,2,1,485,1,1,2,4,2,0,1
27969,1,929,32,6,9,2,2,1,1970,2,1,4,4,1,0,1
27970,1,74,43,5,5,3,3,1,441,2,1,2,1,3,0,0
27973,1,169,39,3,10,3,3,1,505,2,1,2,2,2,0,1
27974,1,87,54,5,10,1,2,1,0,2,1,1,1,4,0,1
27976,1,1972,45,2,2,2,3,1,55,2,1,1,4,3,0,0
27977,1,60,36,3,5,2,3,1,0,2,1,1,1,2,0,1
27981,1,452,28,3,8,3,2,1,0,1,1,1,4,1,0,1
27983,1,98,59,6,2,2,1,1,813,1,1,3,1,4,0,1
27984,1,117,32,4,2,2,2,1,0,2,2,1,2,1,0,1
27986,1,158,55,5,10,2,2,1,3729,1,1,4,2,4,0,1
27987,1,741,32,6,10,3,3,1,116,1,1,2,4,1,0,1
27990,1,236,58,5,5,2,3,1,43,1,1,1,3,4,0,1
27991,1,191,33,4,10,3,2,1,0,2,1,1,3,1,0,0
27992,1,132,29,3,7,3,2,1,0,1,1,1,2,1,0,1
27993,1,301,41,3,10,3,2,1,1753,1,2,4,3,3,0,1
27994,1,112,32,5,1,2,2,1,4038,1,1,4,2,1,0,0
27995,1,175,31,3,10,3,3,1,3747,2,1,4,2,1,0,1
27996,1,122,43,3,2,2,2,1,1203,1,1,3,2,3,0,1
27997,1,536,58,1,10,2,2,1,1,1,1,1,4,4,0,1
27999,1,233,33,4,10,3,3,1,0,1,1,1,3,1,0,1
28000,1,38,32,2,11,1,2,1,613,1,1,3,1,1,0,1
28002,1,1199,46,4,10,1,3,1,0,1,1,1,4,3,1,1
28003,2,170,43,5,2,2,4,1,136,2,1,2,2,3,0,1
28004,1,230,42,5,10,3,2,1,-373,1,1,1,3,3,0,1
28005,1,246,46,6,8,1,2,1,878,1,1,3,3,3,0,1
28006,1,198,52,4,10,2,2,1,1201,1,1,3,3,4,0,1
28008,1,90,49,5,10,2,2,1,206,2,2,2,1,4,0,1
28009,1,196,48,2,11,1,1,1,977,1,1,3,3,3,0,0
28010,1,119,41,2,1,3,2,1,255,2,1,2,2,3,0,1
28011,1,136,42,3,5,2,3,1,183,2,2,2,2,3,0,1
28012,1,92,50,3,5,2,1,1,1695,1,1,4,1,4,0,0
28017,1,135,30,7,8,3,2,1,136,1,1,2,2,1,0,1
28018,1,48,42,2,8,1,2,1,542,1,1,3,1,3,0,1
28019,2,88,55,3,2,1,1,1,1119,1,2,3,1,4,0,1
28021,1,210,45,5,10,2,2,1,345,1,1,2,3,3,0,0
28023,1,139,39,5,5,1,3,1,7,2,1,1,2,2,0,0
28024,1,212,44,3,8,2,2,1,276,2,1,2,3,3,0,1
28027,1,148,26,3,2,3,2,1,0,2,1,1,2,1,0,1
28029,1,241,30,3,2,2,2,1,7,2,1,1,3,1,0,1
28030,1,58,48,5,5,1,2,1,894,1,2,3,1,3,0,1
28031,2,201,55,3,11,2,1,1,9983,1,1,4,3,4,0,1
28033,1,271,55,4,5,2,4,1,650,1,1,3,3,4,0,0
28034,1,96,42,3,7,3,2,1,499,1,1,2,1,3,0,1
28039,1,873,29,7,5,2,3,1,63,1,1,1,4,1,0,1
28040,2,183,27,2,2,3,1,1,163,1,1,2,3,1,0,0
28041,1,352,43,4,10,2,3,1,2088,1,1,4,4,3,0,0
28043,1,965,27,3,9,3,3,1,1178,1,1,3,4,1,0,1
28044,1,177,27,4,9,3,2,1,884,1,1,3,2,1,0,1
28045,1,692,44,4,10,2,2,1,-231,1,1,1,4,3,0,1
28046,1,128,32,6,7,2,3,1,2230,1,1,4,2,1,0,0
28047,2,42,26,3,9,3,4,1,2349,1,1,4,1,1,0,1
28048,2,148,49,5,8,2,2,1,-590,1,1,1,2,4,0,1
28049,1,391,50,4,10,2,2,1,-81,2,2,1,4,4,0,1
28050,1,515,54,5,5,1,3,1,1498,1,1,3,4,4,0,1
28051,1,198,45,3,8,2,2,1,-38,1,1,1,3,3,0,1
28052,1,554,28,5,9,3,4,1,91,1,1,2,4,1,0,0
28054,2,360,51,4,11,1,1,1,2609,1,1,4,4,4,0,1
28055,1,503,59,7,6,1,2,1,242,1,2,2,4,4,0,1
28056,1,81,35,3,10,3,4,1,0,1,1,1,1,2,0,1
28057,1,294,33,5,1,2,4,1,772,1,1,3,3,1,0,1
28058,1,224,39,2,5,2,2,1,0,1,1,1,3,2,0,1
28059,1,156,30,4,1,2,2,1,416,1,1,2,2,1,0,1
28060,1,405,53,1,5,2,3,1,943,1,1,3,4,4,0,0
28061,1,699,34,4,8,3,3,1,278,1,1,2,4,2,0,1
28062,1,567,42,2,2,3,2,1,678,1,1,3,4,3,0,1
28063,1,168,40,5,2,3,1,1,426,2,2,2,2,3,0,1
28067,1,1451,26,4,11,3,2,1,723,1,1,3,4,1,1,1
28068,1,180,27,3,9,3,2,1,680,1,1,3,2,1,0,1
28069,2,123,54,4,4,2,2,1,1072,1,1,3,2,4,0,1
28070,1,127,59,1,6,2,2,1,5183,1,1,4,2,4,0,1
28071,1,253,37,3,5,3,3,1,43,1,1,1,3,2,0,0
28072,1,65,47,4,5,2,4,1,1312,1,1,3,1,3,0,1
28073,1,262,31,5,5,3,3,1,358,2,2,2,3,1,0,1
28074,1,320,44,5,5,2,3,1,0,1,1,1,4,3,0,1
28075,2,70,32,4,5,3,3,1,1416,2,1,3,1,1,0,0
28077,1,79,39,4,10,2,2,1,28,2,1,1,1,2,0,0
28078,1,150,53,5,4,2,2,1,741,1,1,3,2,4,0,1
28079,1,114,39,4,10,2,3,1,16,1,1,1,2,2,0,1
28080,1,119,33,6,1,1,2,1,1,1,1,1,2,1,0,1
28082,2,283,28,2,5,3,3,1,110,1,1,2,3,1,0,1
28083,2,82,53,2,10,2,1,1,362,1,1,2,1,4,0,0
28084,1,61,35,6,1,1,2,1,2097,1,1,4,1,2,0,1
28085,1,119,30,5,5,2,3,1,1436,1,1,3,2,1,0,1
28086,2,100,46,3,1,2,2,1,1470,1,1,3,1,3,0,0
28090,2,148,51,4,1,2,2,1,3095,1,1,4,2,4,0,0
28091,1,144,28,4,5,3,3,1,23,1,1,1,2,1,0,1
28094,1,104,26,3,10,3,3,1,4802,1,1,4,2,1,0,1
28095,2,653,35,3,10,2,2,1,2,1,1,1,4,2,0,0
28096,2,944,31,4,8,3,2,1,1987,1,2,4,4,1,1,1
28097,1,205,32,3,1,3,2,1,229,1,1,2,3,1,0,1
28099,2,968,51,4,1,3,3,1,458,1,1,2,4,4,1,1
28100,2,49,29,3,8,2,2,1,437,1,2,2,1,1,0,1
28102,1,117,35,3,1,2,2,1,-299,1,1,1,2,2,0,1
28103,1,404,46,4,10,3,4,1,672,1,1,3,4,3,0,1
28104,2,60,30,3,10,3,2,1,930,1,1,3,1,1,0,1
28105,1,246,40,2,1,1,2,1,464,1,1,2,3,3,0,0
28106,1,517,45,1,2,2,2,1,-112,1,1,1,4,3,0,1
28108,1,134,55,4,11,2,2,1,1350,2,1,3,2,4,0,1
28109,1,757,33,4,5,3,3,1,4384,1,1,4,4,1,0,0
28111,1,330,29,2,11,3,4,1,78,1,1,1,4,1,0,0
28112,2,46,37,4,5,2,1,1,5490,1,1,4,1,2,0,1
28113,1,221,48,6,10,2,2,1,0,1,1,1,3,3,0,0
28114,1,451,29,1,11,3,1,1,1194,1,1,3,4,1,0,1
28115,2,258,42,2,8,2,4,1,206,1,1,2,3,3,0,1
28116,2,49,31,5,8,3,2,1,435,1,1,2,1,1,0,1
28117,1,233,37,5,5,3,3,1,808,1,1,3,3,2,0,0
28118,1,412,48,4,12,2,2,1,509,1,1,2,4,3,0,0
28120,1,152,43,5,5,2,3,1,212,1,1,2,2,3,0,1
28122,1,315,38,3,5,3,3,1,2728,2,1,4,3,2,0,1
28123,2,518,43,7,5,2,4,1,692,1,1,3,4,3,0,0
28125,1,145,49,4,5,1,3,1,648,2,1,3,2,4,0,0
28126,1,100,31,2,5,3,3,1,100,1,1,2,1,1,0,1
28127,1,180,32,6,5,3,3,1,5393,1,1,4,2,1,0,1
28128,1,250,30,4,5,2,3,1,430,1,1,2,3,1,0,1
28130,1,297,26,2,9,3,2,1,909,1,1,3,3,1,0,0
28131,2,53,34,6,2,2,2,1,2312,2,1,4,1,2,0,1
28132,1,89,26,1,10,3,2,1,240,1,1,2,1,1,0,0
28136,1,89,30,4,8,1,2,1,0,1,1,1,1,1,0,0
28137,1,103,33,3,8,2,2,1,419,2,1,2,1,1,0,1
28138,1,241,33,5,8,3,2,1,534,2,1,3,3,1,0,1
28140,1,381,35,4,10,2,2,1,-301,2,1,1,4,2,0,0
28142,1,275,29,6,2,3,2,1,1507,2,2,3,3,1,0,1
28143,1,74,32,6,2,2,2,1,299,2,2,2,1,1,0,1
28145,1,104,55,5,10,2,2,1,1110,2,1,3,2,4,0,0
28146,1,111,33,5,1,3,2,1,15,2,1,1,2,1,0,1
28147,1,225,59,3,6,2,1,1,-478,1,1,1,3,4,0,1
28148,2,23,31,3,2,2,2,1,107,2,1,2,1,1,0,1
28149,1,139,53,0,8,2,4,1,191,1,1,2,2,4,0,1
28151,1,121,46,4,2,2,2,1,140,2,2,2,2,3,0,1
28152,1,220,29,4,1,1,2,1,2,1,2,1,3,1,0,1
28153,1,391,36,5,8,1,2,1,619,2,1,3,4,2,0,1
28155,1,90,26,2,10,3,2,1,177,1,2,2,1,1,0,0
28156,1,238,28,7,11,3,3,1,1905,1,1,4,3,1,0,0
28157,1,42,35,3,4,2,3,1,3349,1,1,4,1,2,0,1
28161,1,199,39,6,1,2,2,1,316,2,2,2,3,2,0,1
28162,1,374,35,3,11,3,2,1,257,1,1,2,4,2,0,1
28163,1,451,48,4,8,3,2,1,155,2,2,2,4,3,0,1
28164,1,395,31,4,1,3,2,1,58,1,1,1,4,1,0,0
28165,1,67,30,6,9,3,2,1,391,1,1,2,1,1,0,1
28167,1,227,36,5,5,1,3,1,42,2,1,1,3,2,0,0
28168,1,167,36,4,3,2,2,1,364,2,1,2,2,2,0,1
28170,1,192,60,4,6,1,1,1,-92,2,2,1,3,4,0,1
28171,1,151,36,3,1,2,2,1,579,2,1,3,2,2,0,1
28172,1,168,27,5,7,3,2,1,58,1,1,1,2,1,0,0
28173,1,29,36,4,10,2,2,1,371,2,1,2,1,2,0,0
28174,1,246,46,5,2,2,2,1,606,2,1,3,3,3,0,1
28176,1,365,32,5,5,3,3,1,259,1,1,2,4,1,0,1
28179,1,110,47,5,2,2,2,1,786,2,1,3,2,3,0,1
28180,1,99,35,5,10,2,2,1,173,2,1,2,1,2,0,0
28182,1,140,32,3,8,2,2,1,312,1,1,2,2,1,0,1
28183,1,139,60,4,10,2,2,1,556,1,1,3,2,4,0,0
28184,1,344,37,2,2,2,1,1,401,2,1,2,4,2,0,1
28185,1,240,26,3,10,3,2,1,529,1,1,3,3,1,0,1
28187,1,50,50,3,5,3,3,1,659,2,1,3,1,4,0,0
28189,1,386,59,5,5,2,3,1,2159,1,1,4,4,4,0,1
28190,1,503,27,3,9,3,2,1,1140,1,1,3,4,1,0,0
28191,1,1181,32,2,8,3,2,1,565,1,1,3,4,1,1,1
28192,1,305,30,4,5,3,3,1,1653,2,2,3,3,1,0,1
28193,1,45,35,3,5,3,4,1,399,1,1,2,1,2,0,1
28194,1,194,27,7,7,2,2,2,295,2,2,2,3,1,0,1
28196,1,317,39,7,5,1,3,1,636,2,1,3,3,2,0,1
28198,1,1101,47,3,2,2,2,1,1308,2,1,3,4,3,1,0
28199,1,173,53,4,2,2,2,1,-88,1,1,1,2,4,0,1
28201,1,34,59,4,10,1,2,1,-344,1,2,1,1,4,0,1
28202,1,187,26,1,10,3,3,1,293,2,1,2,3,1,0,0
28203,1,359,37,4,8,3,2,1,691,2,1,3,4,2,0,1
28204,1,203,32,5,11,2,2,1,305,1,1,2,3,1,0,1
28205,1,46,54,3,1,2,2,1,0,2,1,1,1,4,0,1
28208,1,107,28,4,1,2,2,1,731,2,1,3,2,1,0,0
28209,1,117,59,2,2,2,2,1,205,1,1,2,2,4,0,1
28210,1,200,29,4,3,3,1,1,113,2,1,2,3,1,0,1
28211,1,103,41,4,1,3,4,1,407,2,1,2,1,3,0,0
28212,1,147,53,5,6,2,3,1,2058,1,1,4,2,4,0,1
28213,1,679,49,4,2,2,1,1,464,1,1,2,4,4,0,0
28215,1,217,31,3,5,3,3,1,1302,2,1,3,3,1,0,1
28217,1,450,48,3,8,2,1,1,834,1,1,3,4,3,0,1
28218,1,58,41,2,1,3,2,1,1537,2,1,3,1,3,0,1
28219,1,242,27,4,1,3,3,1,85,1,1,2,3,1,0,1
28220,1,55,35,2,1,3,2,1,129,2,1,2,1,2,0,1
28221,1,470,53,3,2,2,1,2,-537,1,1,1,4,4,1,1
28222,1,67,53,5,10,1,2,1,451,2,2,2,1,4,0,1
28223,1,84,34,4,5,2,3,1,579,2,1,3,1,2,0,1
28224,1,84,55,4,10,2,2,1,317,2,1,2,1,4,0,1
28225,1,41,37,2,5,2,3,1,1547,2,1,3,1,2,0,0
28226,1,83,40,6,1,3,2,1,1112,2,1,3,1,3,0,1
